frame.number	frame.time_relative	usb.endpoint_address	usb.endpoint_address.direction	usb.endpoint_address.number	usb.transfer_type	usb.urb_type	usb.data_len	usb.capdata
47924	55.169348000	0x81	1	1	0x01		0	
47933	55.173335000	0x81	1	1	0x01		64	
47934	55.173348000	0x81	1	1	0x01		0	
47943	55.177337000	0x81	1	1	0x01		64	
47944	55.177350000	0x81	1	1	0x01		0	
47957	55.181335000	0x81	1	1	0x01		64	
47958	55.181348000	0x81	1	1	0x01		0	
47967	55.185337000	0x81	1	1	0x01		64	
47968	55.185351000	0x81	1	1	0x01		0	
47977	55.189337000	0x81	1	1	0x01		64	
47978	55.189349000	0x81	1	1	0x01		0	
47987	55.193333000	0x81	1	1	0x01		64	
47988	55.193345000	0x81	1	1	0x01		0	
47997	55.197332000	0x81	1	1	0x01		64	
47998	55.197341000	0x81	1	1	0x01		0	
48009	55.201344000	0x81	1	1	0x01		64	
48010	55.201355000	0x81	1	1	0x01		0	
48021	55.205338000	0x81	1	1	0x01		64	
48022	55.205352000	0x81	1	1	0x01		0	
48031	55.209335000	0x81	1	1	0x01		64	
48032	55.209347000	0x81	1	1	0x01		0	
48041	55.213349000	0x81	1	1	0x01		64	
48042	55.213364000	0x81	1	1	0x01		0	
48051	55.217332000	0x81	1	1	0x01		64	
48052	55.217343000	0x81	1	1	0x01		0	
48061	55.221389000	0x81	1	1	0x01		64	
48062	55.221401000	0x81	1	1	0x01		0	
48073	55.225403000	0x81	1	1	0x01		64	
48074	55.225416000	0x81	1	1	0x01		0	
48083	55.229336000	0x81	1	1	0x01		64	
48084	55.229352000	0x81	1	1	0x01		0	
48093	55.233335000	0x81	1	1	0x01		64	
48094	55.233352000	0x81	1	1	0x01		0	
48103	55.237339000	0x81	1	1	0x01		64	
48104	55.237360000	0x81	1	1	0x01		0	
48115	55.241333000	0x81	1	1	0x01		64	
48116	55.241343000	0x81	1	1	0x01		0	
48125	55.245335000	0x81	1	1	0x01		64	
48126	55.245348000	0x81	1	1	0x01		0	
48135	55.249336000	0x81	1	1	0x01		64	
48136	55.249351000	0x81	1	1	0x01		0	
48145	55.253335000	0x81	1	1	0x01		64	
48146	55.253347000	0x81	1	1	0x01		0	
48155	55.257335000	0x81	1	1	0x01		64	
48156	55.257350000	0x81	1	1	0x01		0	
48169	55.261336000	0x81	1	1	0x01		64	
48170	55.261350000	0x81	1	1	0x01		0	
48181	55.265333000	0x81	1	1	0x01		64	
48182	55.265342000	0x81	1	1	0x01		0	
48191	55.269335000	0x81	1	1	0x01		64	
48192	55.269348000	0x81	1	1	0x01		0	
48203	55.273384000	0x81	1	1	0x01		64	
48204	55.273394000	0x81	1	1	0x01		0	
48211	55.277343000	0x81	1	1	0x01		64	
48212	55.277355000	0x81	1	1	0x01		0	
48223	55.281377000	0x81	1	1	0x01		64	
48224	55.281388000	0x81	1	1	0x01		0	
48233	55.285349000	0x81	1	1	0x01		64	
48234	55.285486000	0x81	1	1	0x01		0	
48243	55.289339000	0x81	1	1	0x01		64	
48244	55.289354000	0x81	1	1	0x01		0	
48253	55.293367000	0x81	1	1	0x01		64	
48254	55.293380000	0x81	1	1	0x01		0	
48263	55.297392000	0x81	1	1	0x01		64	
48264	55.297403000	0x81	1	1	0x01		0	
48271	55.301335000	0x81	1	1	0x01		64	
48272	55.301357000	0x81	1	1	0x01		0	
48283	55.305335000	0x81	1	1	0x01		64	
48284	55.305357000	0x81	1	1	0x01		0	
48293	55.309334000	0x81	1	1	0x01		64	
48294	55.309353000	0x81	1	1	0x01		0	
48303	55.313335000	0x81	1	1	0x01		64	
48304	55.313356000	0x81	1	1	0x01		0	
48313	55.317334000	0x81	1	1	0x01		64	
48314	55.317352000	0x81	1	1	0x01		0	
48323	55.321367000	0x81	1	1	0x01		64	
48324	55.321387000	0x81	1	1	0x01		0	
48335	55.325364000	0x81	1	1	0x01		64	
48336	55.325381000	0x81	1	1	0x01		0	
48343	55.329337000	0x81	1	1	0x01		64	
48344	55.329374000	0x81	1	1	0x01		0	
48349	55.333338000	0x81	1	1	0x01		64	
48350	55.333358000	0x81	1	1	0x01		0	
48357	55.337336000	0x81	1	1	0x01		64	
48358	55.337357000	0x81	1	1	0x01		0	
48363	55.341337000	0x81	1	1	0x01		64	
48364	55.341349000	0x81	1	1	0x01		0	
48367	55.345338000	0x81	1	1	0x01		64	
48368	55.345359000	0x81	1	1	0x01		0	
48373	55.349335000	0x81	1	1	0x01		64	
48374	55.349355000	0x81	1	1	0x01		0	
48381	55.353396000	0x81	1	1	0x01		64	
48382	55.353407000	0x81	1	1	0x01		0	
48389	55.357336000	0x81	1	1	0x01		64	
48390	55.357347000	0x81	1	1	0x01		0	
48399	55.361347000	0x81	1	1	0x01		64	
48400	55.361357000	0x81	1	1	0x01		0	
48407	55.365336000	0x81	1	1	0x01		64	
48408	55.365347000	0x81	1	1	0x01		0	
48413	55.369336000	0x81	1	1	0x01		64	
48414	55.369349000	0x81	1	1	0x01		0	
48419	55.373336000	0x81	1	1	0x01		64	
48420	55.373355000	0x81	1	1	0x01		0	
48429	55.377409000	0x81	1	1	0x01		64	
48430	55.377419000	0x81	1	1	0x01		0	
48437	55.381334000	0x81	1	1	0x01		64	
48438	55.381347000	0x81	1	1	0x01		0	
48445	55.385338000	0x81	1	1	0x01		64	
48446	55.385353000	0x81	1	1	0x01		0	
48451	55.389338000	0x81	1	1	0x01		64	
48452	55.389360000	0x81	1	1	0x01		0	
48457	55.393337000	0x81	1	1	0x01		64	
48458	55.393356000	0x81	1	1	0x01		0	
48463	55.397337000	0x81	1	1	0x01		64	
48464	55.397356000	0x81	1	1	0x01		0	
48469	55.401341000	0x81	1	1	0x01		64	
48470	55.401361000	0x81	1	1	0x01		0	
48471	55.405336000	0x81	1	1	0x01		64	
48472	55.405354000	0x81	1	1	0x01		0	
48475	55.409336000	0x81	1	1	0x01		64	
48476	55.409354000	0x81	1	1	0x01		0	
48477	55.413339000	0x81	1	1	0x01		64	
48478	55.413357000	0x81	1	1	0x01		0	
48479	55.417336000	0x81	1	1	0x01		64	
48480	55.417353000	0x81	1	1	0x01		0	
48481	55.421336000	0x81	1	1	0x01		64	
48482	55.421353000	0x81	1	1	0x01		0	
48485	55.425341000	0x81	1	1	0x01		64	
48486	55.425364000	0x81	1	1	0x01		0	
48487	55.429337000	0x81	1	1	0x01		64	
48488	55.429355000	0x81	1	1	0x01		0	
48489	55.433337000	0x81	1	1	0x01		64	
48490	55.433354000	0x81	1	1	0x01		0	
48491	55.437339000	0x81	1	1	0x01		64	
48492	55.437359000	0x81	1	1	0x01		0	
48497	55.441339000	0x81	1	1	0x01		64	
48498	55.441362000	0x81	1	1	0x01		0	
48499	55.445337000	0x81	1	1	0x01		64	
48500	55.445356000	0x81	1	1	0x01		0	
48501	55.449339000	0x81	1	1	0x01		64	
48502	55.449359000	0x81	1	1	0x01		0	
48503	55.453336000	0x81	1	1	0x01		64	
48504	55.453353000	0x81	1	1	0x01		0	
48505	55.457339000	0x81	1	1	0x01		64	
48506	55.457361000	0x81	1	1	0x01		0	
48511	55.461339000	0x81	1	1	0x01		64	
48512	55.461350000	0x81	1	1	0x01		0	
48515	55.465341000	0x81	1	1	0x01		64	
48516	55.465359000	0x81	1	1	0x01		0	
48517	55.469337000	0x81	1	1	0x01		64	
48518	55.469359000	0x81	1	1	0x01		0	
48519	55.473339000	0x81	1	1	0x01		64	
48520	55.473364000	0x81	1	1	0x01		0	
48523	55.477336000	0x81	1	1	0x01		64	
48524	55.477354000	0x81	1	1	0x01		0	
48527	55.481337000	0x81	1	1	0x01		64	
48528	55.481355000	0x81	1	1	0x01		0	
48529	55.485436000	0x81	1	1	0x01		64	
48530	55.485453000	0x81	1	1	0x01		0	
48531	55.489337000	0x81	1	1	0x01		64	
48532	55.489355000	0x81	1	1	0x01		0	
48533	55.493335000	0x81	1	1	0x01		64	
48534	55.493353000	0x81	1	1	0x01		0	
48537	55.497338000	0x81	1	1	0x01		64	
48538	55.497358000	0x81	1	1	0x01		0	
48539	55.501337000	0x81	1	1	0x01		64	
48540	55.501355000	0x81	1	1	0x01		0	
48543	55.505338000	0x81	1	1	0x01		64	
48544	55.505356000	0x81	1	1	0x01		0	
48547	55.509337000	0x81	1	1	0x01		64	
48548	55.509349000	0x81	1	1	0x01		0	
48551	55.513340000	0x81	1	1	0x01		64	
48552	55.513357000	0x81	1	1	0x01		0	
48555	55.517337000	0x81	1	1	0x01		64	
48556	55.517356000	0x81	1	1	0x01		0	
48559	55.521339000	0x81	1	1	0x01		64	
48560	55.521361000	0x81	1	1	0x01		0	
48569	55.525335000	0x81	1	1	0x01		64	
48570	55.525343000	0x81	1	1	0x01		0	
48575	55.529337000	0x81	1	1	0x01		64	
48576	55.529356000	0x81	1	1	0x01		0	
48581	55.533336000	0x81	1	1	0x01		64	
48582	55.533354000	0x81	1	1	0x01		0	
48589	55.537336000	0x81	1	1	0x01		64	
48590	55.537347000	0x81	1	1	0x01		0	
48595	55.541337000	0x81	1	1	0x01		64	
48596	55.541361000	0x81	1	1	0x01		0	
48607	55.545335000	0x81	1	1	0x01		64	
48608	55.545352000	0x81	1	1	0x01		0	
48613	55.549338000	0x81	1	1	0x01		64	
48614	55.549356000	0x81	1	1	0x01		0	
48617	55.553338000	0x81	1	1	0x01		64	
48618	55.553358000	0x81	1	1	0x01		0	
48625	55.557353000	0x81	1	1	0x01		64	
48626	55.557364000	0x81	1	1	0x01		0	
48633	55.561359000	0x81	1	1	0x01		64	
48634	55.561370000	0x81	1	1	0x01		0	
48639	55.565369000	0x81	1	1	0x01		64	
48640	55.565379000	0x81	1	1	0x01		0	
48645	55.569336000	0x81	1	1	0x01		64	
48646	55.569345000	0x81	1	1	0x01		0	
48649	55.573338000	0x81	1	1	0x01		64	
48650	55.573358000	0x81	1	1	0x01		0	
48655	55.577338000	0x81	1	1	0x01		64	
48656	55.577362000	0x81	1	1	0x01		0	
48661	55.581336000	0x81	1	1	0x01		64	
48662	55.581346000	0x81	1	1	0x01		0	
48665	55.585338000	0x81	1	1	0x01		64	
48666	55.585362000	0x81	1	1	0x01		0	
48671	55.589339000	0x81	1	1	0x01		64	
48672	55.589367000	0x81	1	1	0x01		0	
48675	55.593338000	0x81	1	1	0x01		64	
48676	55.593355000	0x81	1	1	0x01		0	
48681	55.597338000	0x81	1	1	0x01		64	
48682	55.597357000	0x81	1	1	0x01		0	
48689	55.601342000	0x81	1	1	0x01		64	
48690	55.601355000	0x81	1	1	0x01		0	
48697	55.605339000	0x81	1	1	0x01		64	
48698	55.605357000	0x81	1	1	0x01		0	
48701	55.609338000	0x81	1	1	0x01		64	
48702	55.609358000	0x81	1	1	0x01		0	
48707	55.613339000	0x81	1	1	0x01		64	
48708	55.613352000	0x81	1	1	0x01		0	
48713	55.617339000	0x81	1	1	0x01		64	
48714	55.617352000	0x81	1	1	0x01		0	
48719	55.621338000	0x81	1	1	0x01		64	
48720	55.621350000	0x81	1	1	0x01		0	
48725	55.625340000	0x81	1	1	0x01		64	
48726	55.625355000	0x81	1	1	0x01		0	
48731	55.629337000	0x81	1	1	0x01		64	
48732	55.629348000	0x81	1	1	0x01		0	
48737	55.633339000	0x81	1	1	0x01		64	
48738	55.633354000	0x81	1	1	0x01		0	
48743	55.637340000	0x81	1	1	0x01		64	
48744	55.637361000	0x81	1	1	0x01		0	
48753	55.641337000	0x81	1	1	0x01		64	
48754	55.641346000	0x81	1	1	0x01		0	
48757	55.645339000	0x81	1	1	0x01		64	
48758	55.645358000	0x81	1	1	0x01		0	
48765	55.649342000	0x81	1	1	0x01		64	
48766	55.649362000	0x81	1	1	0x01		0	
48771	55.653336000	0x81	1	1	0x01		64	
48772	55.653344000	0x81	1	1	0x01		0	
48777	55.657337000	0x81	1	1	0x01		64	
48778	55.657346000	0x81	1	1	0x01		0	
48783	55.661342000	0x81	1	1	0x01		64	
48784	55.661383000	0x81	1	1	0x01		0	
48791	55.665339000	0x81	1	1	0x01		64	
48792	55.665350000	0x81	1	1	0x01		0	
48797	55.669339000	0x81	1	1	0x01		64	
48798	55.669350000	0x81	1	1	0x01		0	
48801	55.673340000	0x81	1	1	0x01		64	
48802	55.673360000	0x81	1	1	0x01		0	
48809	55.677336000	0x81	1	1	0x01		64	
48810	55.677346000	0x81	1	1	0x01		0	
48813	55.681339000	0x81	1	1	0x01		64	
48814	55.681356000	0x81	1	1	0x01		0	
48821	55.685339000	0x81	1	1	0x01		64	
48822	55.685358000	0x81	1	1	0x01		0	
48825	55.689339000	0x81	1	1	0x01		64	
48826	55.689357000	0x81	1	1	0x01		0	
48829	55.693339000	0x81	1	1	0x01		64	
48830	55.693357000	0x81	1	1	0x01		0	
48833	55.697449000	0x81	1	1	0x01		64	
48834	55.697467000	0x81	1	1	0x01		0	
48839	55.701360000	0x81	1	1	0x01		64	
48840	55.701374000	0x81	1	1	0x01		0	
48845	55.705422000	0x81	1	1	0x01		64	
48846	55.705450000	0x81	1	1	0x01		0	
48847	55.709348000	0x81	1	1	0x01		64	
48848	55.709374000	0x81	1	1	0x01		0	
48849	55.713380000	0x81	1	1	0x01		64	
48850	55.713413000	0x81	1	1	0x01		0	
48851	55.717395000	0x81	1	1	0x01		64	
48852	55.717420000	0x81	1	1	0x01		0	
48855	55.721350000	0x81	1	1	0x01		64	
48856	55.721369000	0x81	1	1	0x01		0	
48857	55.725345000	0x81	1	1	0x01		64	
48858	55.725373000	0x81	1	1	0x01		0	
48861	55.729375000	0x81	1	1	0x01		64	
48862	55.729402000	0x81	1	1	0x01		0	
48865	55.733345000	0x81	1	1	0x01		64	
48866	55.733372000	0x81	1	1	0x01		0	
48871	55.737345000	0x81	1	1	0x01		64	
48872	55.737362000	0x81	1	1	0x01		0	
48873	55.741346000	0x81	1	1	0x01		64	
48874	55.741368000	0x81	1	1	0x01		0	
48881	55.745345000	0x81	1	1	0x01		64	
48882	55.745361000	0x81	1	1	0x01		0	
48883	55.749343000	0x81	1	1	0x01		64	
48884	55.749364000	0x81	1	1	0x01		0	
48887	55.753342000	0x81	1	1	0x01		64	
48888	55.753366000	0x81	1	1	0x01		0	
48889	55.757342000	0x81	1	1	0x01		64	
48890	55.757362000	0x81	1	1	0x01		0	
48891	55.761369000	0x81	1	1	0x01		64	
48892	55.761389000	0x81	1	1	0x01		0	
48899	55.765358000	0x81	1	1	0x01		64	
48900	55.765377000	0x81	1	1	0x01		0	
48901	55.769339000	0x81	1	1	0x01		64	
48902	55.769357000	0x81	1	1	0x01		0	
48905	55.773343000	0x81	1	1	0x01		64	
48906	55.773365000	0x81	1	1	0x01		0	
48909	55.777342000	0x81	1	1	0x01		64	
48910	55.777356000	0x81	1	1	0x01		0	
48913	55.781343000	0x81	1	1	0x01		64	
48914	55.781354000	0x81	1	1	0x01		0	
48921	55.785339000	0x81	1	1	0x01		64	
48922	55.785349000	0x81	1	1	0x01		0	
48925	55.789343000	0x81	1	1	0x01		64	
48926	55.789363000	0x81	1	1	0x01		0	
48929	55.793338000	0x81	1	1	0x01		64	
48930	55.793356000	0x81	1	1	0x01		0	
48933	55.797341000	0x81	1	1	0x01		64	
48934	55.797360000	0x81	1	1	0x01		0	
48937	55.801362000	0x81	1	1	0x01		64	
48938	55.801382000	0x81	1	1	0x01		0	
48939	55.805341000	0x81	1	1	0x01		64	
48940	55.805360000	0x81	1	1	0x01		0	
48941	55.809340000	0x81	1	1	0x01		64	
48942	55.809358000	0x81	1	1	0x01		0	
48943	55.813340000	0x81	1	1	0x01		64	
48944	55.813360000	0x81	1	1	0x01		0	
48945	55.817340000	0x81	1	1	0x01		64	
48946	55.817358000	0x81	1	1	0x01		0	
48949	55.821339000	0x81	1	1	0x01		64	
48950	55.821348000	0x81	1	1	0x01		0	
48951	55.825346000	0x81	1	1	0x01		64	
48952	55.825364000	0x81	1	1	0x01		0	
48953	55.829340000	0x81	1	1	0x01		64	
48954	55.829359000	0x81	1	1	0x01		0	
48955	55.833341000	0x81	1	1	0x01		64	
48956	55.833360000	0x81	1	1	0x01		0	
48957	55.837345000	0x81	1	1	0x01		64	
48958	55.837365000	0x81	1	1	0x01		0	
48963	55.841343000	0x81	1	1	0x01		64	
48964	55.841357000	0x81	1	1	0x01		0	
48967	55.845344000	0x81	1	1	0x01		64	
48968	55.845368000	0x81	1	1	0x01		0	
48969	55.849347000	0x81	1	1	0x01		64	
48970	55.849371000	0x81	1	1	0x01		0	
48971	55.853341000	0x81	1	1	0x01		64	
48972	55.853359000	0x81	1	1	0x01		0	
48973	55.857342000	0x81	1	1	0x01		64	
48974	55.857362000	0x81	1	1	0x01		0	
48975	55.861341000	0x81	1	1	0x01		64	
48976	55.861360000	0x81	1	1	0x01		0	
48981	55.865339000	0x81	1	1	0x01		64	
48982	55.865348000	0x81	1	1	0x01		0	
48985	55.869341000	0x81	1	1	0x01		64	
48986	55.869360000	0x81	1	1	0x01		0	
48987	55.873345000	0x81	1	1	0x01		64	
48988	55.873367000	0x81	1	1	0x01		0	
48989	55.877342000	0x81	1	1	0x01		64	
48990	55.877361000	0x81	1	1	0x01		0	
48993	55.881342000	0x81	1	1	0x01		64	
48994	55.881362000	0x81	1	1	0x01		0	
48995	55.885344000	0x81	1	1	0x01		64	
48996	55.885369000	0x81	1	1	0x01		0	
48997	55.889342000	0x81	1	1	0x01		64	
48998	55.889361000	0x81	1	1	0x01		0	
48999	55.893342000	0x81	1	1	0x01		64	
49000	55.893361000	0x81	1	1	0x01		0	
49001	55.897371000	0x81	1	1	0x01		64	
49002	55.897392000	0x81	1	1	0x01		0	
49005	55.901341000	0x81	1	1	0x01		64	
49006	55.901351000	0x81	1	1	0x01		0	
49007	55.905343000	0x81	1	1	0x01		64	
49008	55.905362000	0x81	1	1	0x01		0	
49011	55.909617000	0x81	1	1	0x01		64	
49012	55.909630000	0x81	1	1	0x01		0	
49013	55.913343000	0x81	1	1	0x01		64	
49014	55.913369000	0x81	1	1	0x01		0	
49015	55.917355000	0x81	1	1	0x01		64	
49016	55.917386000	0x81	1	1	0x01		0	
49023	55.921343000	0x81	1	1	0x01		64	
49024	55.921354000	0x81	1	1	0x01		0	
49029	55.925341000	0x81	1	1	0x01		64	
49030	55.925350000	0x81	1	1	0x01		0	
49033	55.929344000	0x81	1	1	0x01		64	
49034	55.929363000	0x81	1	1	0x01		0	
49037	55.933343000	0x81	1	1	0x01		64	
49038	55.933361000	0x81	1	1	0x01		0	
49043	55.937343000	0x81	1	1	0x01		64	
49044	55.937363000	0x81	1	1	0x01		0	
49047	55.941343000	0x81	1	1	0x01		64	
49048	55.941355000	0x81	1	1	0x01		0	
49051	55.945347000	0x81	1	1	0x01		64	
49052	55.945359000	0x81	1	1	0x01		0	
49053	55.949343000	0x81	1	1	0x01		64	
49054	55.949364000	0x81	1	1	0x01		0	
49057	55.953344000	0x81	1	1	0x01		64	
49058	55.953366000	0x81	1	1	0x01		0	
49061	55.957352000	0x81	1	1	0x01		64	
49062	55.957372000	0x81	1	1	0x01		0	
49065	55.961343000	0x81	1	1	0x01		64	
49066	55.961364000	0x81	1	1	0x01		0	
49071	55.965353000	0x81	1	1	0x01		64	
49072	55.965369000	0x81	1	1	0x01		0	
49075	55.969343000	0x81	1	1	0x01		64	
49076	55.969362000	0x81	1	1	0x01		0	
49085	55.973341000	0x81	1	1	0x01		64	
49086	55.973350000	0x81	1	1	0x01		0	
49089	55.977343000	0x81	1	1	0x01		64	
49090	55.977362000	0x81	1	1	0x01		0	
49093	55.981343000	0x81	1	1	0x01		64	
49094	55.981366000	0x81	1	1	0x01		0	
49101	55.985342000	0x81	1	1	0x01		64	
49102	55.985361000	0x81	1	1	0x01		0	
49109	55.989427000	0x81	1	1	0x01		64	
49110	55.989435000	0x81	1	1	0x01		0	
49113	55.993340000	0x81	1	1	0x01		64	
49114	55.993348000	0x81	1	1	0x01		0	
49119	55.997345000	0x81	1	1	0x01		64	
49120	55.997365000	0x81	1	1	0x01		0	
49129	56.001428000	0x81	1	1	0x01		64	
49130	56.001442000	0x81	1	1	0x01		0	
49135	56.005344000	0x81	1	1	0x01		64	
49136	56.005354000	0x81	1	1	0x01		0	
49141	56.009345000	0x81	1	1	0x01		64	
49142	56.009357000	0x81	1	1	0x01		0	
49149	56.013345000	0x81	1	1	0x01		64	
49150	56.013362000	0x81	1	1	0x01		0	
49155	56.017340000	0x81	1	1	0x01		64	
49156	56.017348000	0x81	1	1	0x01		0	
49165	56.021348000	0x81	1	1	0x01		64	
49166	56.021363000	0x81	1	1	0x01		0	
49171	56.025353000	0x81	1	1	0x01		64	
49172	56.025371000	0x81	1	1	0x01		0	
49177	56.029341000	0x81	1	1	0x01		64	
49178	56.029361000	0x81	1	1	0x01		0	
49185	56.033344000	0x81	1	1	0x01		64	
49186	56.033355000	0x81	1	1	0x01		0	
49191	56.037343000	0x81	1	1	0x01		64	
49192	56.037357000	0x81	1	1	0x01		0	
49197	56.041343000	0x81	1	1	0x01		64	
49198	56.041363000	0x81	1	1	0x01		0	
49205	56.045346000	0x81	1	1	0x01		64	
49206	56.045361000	0x81	1	1	0x01		0	
49213	56.049345000	0x81	1	1	0x01		64	
49214	56.049386000	0x81	1	1	0x01		0	
49223	56.053345000	0x81	1	1	0x01		64	
49224	56.053359000	0x81	1	1	0x01		0	
49229	56.057344000	0x81	1	1	0x01		64	
49230	56.057357000	0x81	1	1	0x01		0	
49239	56.061348000	0x81	1	1	0x01		64	
49240	56.061363000	0x81	1	1	0x01		0	
49245	56.065343000	0x81	1	1	0x01		64	
49246	56.065361000	0x81	1	1	0x01		0	
49251	56.069343000	0x81	1	1	0x01		64	
49252	56.069364000	0x81	1	1	0x01		0	
49259	56.073386000	0x81	1	1	0x01		64	
49260	56.073399000	0x81	1	1	0x01		0	
49267	56.077345000	0x81	1	1	0x01		64	
49268	56.077361000	0x81	1	1	0x01		0	
49273	56.081346000	0x81	1	1	0x01		64	
49274	56.081374000	0x81	1	1	0x01		0	
49285	56.085347000	0x81	1	1	0x01		64	
49286	56.085368000	0x81	1	1	0x01		0	
49291	56.089346000	0x81	1	1	0x01		64	
49292	56.089368000	0x81	1	1	0x01		0	
49299	56.093344000	0x81	1	1	0x01		64	
49300	56.093358000	0x81	1	1	0x01		0	
49305	56.097353000	0x81	1	1	0x01		64	
49306	56.097375000	0x81	1	1	0x01		0	
49311	56.101343000	0x81	1	1	0x01		64	
49312	56.101361000	0x81	1	1	0x01		0	
49323	56.105344000	0x81	1	1	0x01		64	
49324	56.105357000	0x81	1	1	0x01		0	
49331	56.109361000	0x81	1	1	0x01		64	
49332	56.109373000	0x81	1	1	0x01		0	
49337	56.113343000	0x81	1	1	0x01		64	
49338	56.113353000	0x81	1	1	0x01		0	
49343	56.117347000	0x81	1	1	0x01		64	
49344	56.117360000	0x81	1	1	0x01		0	
49351	56.121468000	0x81	1	1	0x01		64	
49352	56.121482000	0x81	1	1	0x01		0	
49355	56.125345000	0x81	1	1	0x01		64	
49356	56.125364000	0x81	1	1	0x01		0	
49361	56.129345000	0x81	1	1	0x01		64	
49362	56.129356000	0x81	1	1	0x01		0	
49365	56.133344000	0x81	1	1	0x01		64	
49366	56.133363000	0x81	1	1	0x01		0	
49369	56.137362000	0x81	1	1	0x01		64	
49370	56.137380000	0x81	1	1	0x01		0	
49373	56.141345000	0x81	1	1	0x01		64	
49374	56.141363000	0x81	1	1	0x01		0	
49375	56.145354000	0x81	1	1	0x01		64	
49376	56.145391000	0x81	1	1	0x01		0	
49379	56.149351000	0x81	1	1	0x01		64	
49380	56.149373000	0x81	1	1	0x01		0	
49381	56.153359000	0x81	1	1	0x01		64	
49382	56.153379000	0x81	1	1	0x01		0	
49383	56.157352000	0x81	1	1	0x01		64	
49384	56.157386000	0x81	1	1	0x01		0	
49385	56.161348000	0x81	1	1	0x01		64	
49386	56.161368000	0x81	1	1	0x01		0	
49387	56.165345000	0x81	1	1	0x01		64	
49388	56.165363000	0x81	1	1	0x01		0	
49395	56.169346000	0x81	1	1	0x01		64	
49396	56.169361000	0x81	1	1	0x01		0	
49397	56.173344000	0x81	1	1	0x01		64	
49398	56.173363000	0x81	1	1	0x01		0	
49399	56.177345000	0x81	1	1	0x01		64	
49400	56.177364000	0x81	1	1	0x01		0	
49403	56.181346000	0x81	1	1	0x01		64	
49404	56.181357000	0x81	1	1	0x01		0	
49405	56.185345000	0x81	1	1	0x01		64	
49406	56.185363000	0x81	1	1	0x01		0	
49409	56.189345000	0x81	1	1	0x01		64	
49410	56.189364000	0x81	1	1	0x01		0	
49411	56.193344000	0x81	1	1	0x01		64	
49412	56.193362000	0x81	1	1	0x01		0	
49417	56.197344000	0x81	1	1	0x01		64	
49418	56.197363000	0x81	1	1	0x01		0	
49423	56.201435000	0x81	1	1	0x01		64	
49424	56.201444000	0x81	1	1	0x01		0	
49425	56.205344000	0x81	1	1	0x01		64	
49426	56.205362000	0x81	1	1	0x01		0	
49427	56.209344000	0x81	1	1	0x01		64	
49428	56.209362000	0x81	1	1	0x01		0	
49429	56.213345000	0x81	1	1	0x01		64	
49430	56.213365000	0x81	1	1	0x01		0	
49433	56.217344000	0x81	1	1	0x01		64	
49434	56.217362000	0x81	1	1	0x01		0	
49435	56.221344000	0x81	1	1	0x01		64	
49436	56.221363000	0x81	1	1	0x01		0	
49439	56.225382000	0x81	1	1	0x01		64	
49440	56.225401000	0x81	1	1	0x01		0	
49441	56.229348000	0x81	1	1	0x01		64	
49442	56.229367000	0x81	1	1	0x01		0	
49443	56.233346000	0x81	1	1	0x01		64	
49444	56.233367000	0x81	1	1	0x01		0	
49447	56.237345000	0x81	1	1	0x01		64	
49448	56.237358000	0x81	1	1	0x01		0	
49451	56.241346000	0x81	1	1	0x01		64	
49452	56.241364000	0x81	1	1	0x01		0	
49453	56.245353000	0x81	1	1	0x01		64	
49454	56.245374000	0x81	1	1	0x01		0	
49459	56.249372000	0x81	1	1	0x01		64	
49460	56.249394000	0x81	1	1	0x01		0	
49461	56.253344000	0x81	1	1	0x01		64	
49462	56.253362000	0x81	1	1	0x01		0	
49465	56.257344000	0x81	1	1	0x01		64	
49466	56.257355000	0x81	1	1	0x01		0	
49469	56.261346000	0x81	1	1	0x01		64	
49470	56.261365000	0x81	1	1	0x01		0	
49471	56.265345000	0x81	1	1	0x01		64	
49472	56.265363000	0x81	1	1	0x01		0	
49473	56.269346000	0x81	1	1	0x01		64	
49474	56.269365000	0x81	1	1	0x01		0	
49475	56.273346000	0x81	1	1	0x01		64	
49476	56.273364000	0x81	1	1	0x01		0	
49477	56.277345000	0x81	1	1	0x01		64	
49478	56.277362000	0x81	1	1	0x01		0	
49481	56.281346000	0x81	1	1	0x01		64	
49482	56.281363000	0x81	1	1	0x01		0	
49483	56.285377000	0x81	1	1	0x01		64	
49484	56.285396000	0x81	1	1	0x01		0	
49485	56.289345000	0x81	1	1	0x01		64	
49486	56.289363000	0x81	1	1	0x01		0	
49487	56.293347000	0x81	1	1	0x01		64	
49488	56.293367000	0x81	1	1	0x01		0	
49489	56.297349000	0x81	1	1	0x01		64	
49490	56.297370000	0x81	1	1	0x01		0	
49491	56.301348000	0x81	1	1	0x01		64	
49492	56.301366000	0x81	1	1	0x01		0	
49495	56.305347000	0x81	1	1	0x01		64	
49496	56.305365000	0x81	1	1	0x01		0	
49497	56.309390000	0x81	1	1	0x01		64	
49498	56.309412000	0x81	1	1	0x01		0	
49499	56.313353000	0x81	1	1	0x01		64	
49500	56.313377000	0x81	1	1	0x01		0	
49501	56.317350000	0x81	1	1	0x01		64	
49502	56.317371000	0x81	1	1	0x01		0	
49507	56.321366000	0x81	1	1	0x01		64	
49508	56.321376000	0x81	1	1	0x01		0	
49511	56.325345000	0x81	1	1	0x01		64	
49512	56.325364000	0x81	1	1	0x01		0	
49513	56.329346000	0x81	1	1	0x01		64	
